Images read by center camera,Images read by Left camera,Images read by Right Camera,Steering ,Throttle,Brake,speed
Center_2021_08_22_22_43_02_113.jpg,Left_2021_08_22_22_43_02_113.jpg,Right_2021_08_22_22_43_02_113.jpg,0,1,0,30.19023
Center_2021_08_22_22_43_02_187.jpg,Left_2021_08_22_22_43_02_187.jpg,Right_2021_08_22_22_43_02_187.jpg,0,1,0,30.19011
Center_2021_08_22_22_43_02_268.jpg,Left_2021_08_22_22_43_02_268.jpg,Right_2021_08_22_22_43_02_268.jpg,0,1,0,30.19013
Center_2021_08_22_22_43_02_347.jpg,Left_2021_08_22_22_43_02_347.jpg,Right_2021_08_22_22_43_02_347.jpg,0,1,0,30.19009
Center_2021_08_22_22_43_02_426.jpg,Left_2021_08_22_22_43_02_426.jpg,Right_2021_08_22_22_43_02_426.jpg,0,1,0,30.19022
Center_2021_08_22_22_43_02_501.jpg,Left_2021_08_22_22_43_02_501.jpg,Right_2021_08_22_22_43_02_501.jpg,0,1,0,30.19023
Center_2021_08_22_22_43_02_585.jpg,Left_2021_08_22_22_43_02_585.jpg,Right_2021_08_22_22_43_02_585.jpg,0,1,0,30.18981
Center_2021_08_22_22_43_02_664.jpg,Left_2021_08_22_22_43_02_664.jpg,Right_2021_08_22_22_43_02_664.jpg,0,1,0,30.1904
Center_2021_08_22_22_43_02_743.jpg,Left_2021_08_22_22_43_02_743.jpg,Right_2021_08_22_22_43_02_743.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_02_819.jpg,Left_2021_08_22_22_43_02_819.jpg,Right_2021_08_22_22_43_02_819.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_02_902.jpg,Left_2021_08_22_22_43_02_902.jpg,Right_2021_08_22_22_43_02_902.jpg,0,1,0,30.19025
Center_2021_08_22_22_43_02_976.jpg,Left_2021_08_22_22_43_02_976.jpg,Right_2021_08_22_22_43_02_976.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_03_054.jpg,Left_2021_08_22_22_43_03_054.jpg,Right_2021_08_22_22_43_03_054.jpg,0,1,0,30.19027
Center_2021_08_22_22_43_03_132.jpg,Left_2021_08_22_22_43_03_132.jpg,Right_2021_08_22_22_43_03_132.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_03_209.jpg,Left_2021_08_22_22_43_03_209.jpg,Right_2021_08_22_22_43_03_209.jpg,0,1,0,30.19025
Center_2021_08_22_22_43_03_283.jpg,Left_2021_08_22_22_43_03_283.jpg,Right_2021_08_22_22_43_03_283.jpg,0,1,0,30.19025
Center_2021_08_22_22_43_03_360.jpg,Left_2021_08_22_22_43_03_360.jpg,Right_2021_08_22_22_43_03_360.jpg,0,1,0,30.19027
Center_2021_08_22_22_43_03_435.jpg,Left_2021_08_22_22_43_03_435.jpg,Right_2021_08_22_22_43_03_435.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_03_511.jpg,Left_2021_08_22_22_43_03_511.jpg,Right_2021_08_22_22_43_03_511.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_03_589.jpg,Left_2021_08_22_22_43_03_589.jpg,Right_2021_08_22_22_43_03_589.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_03_662.jpg,Left_2021_08_22_22_43_03_662.jpg,Right_2021_08_22_22_43_03_662.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_03_738.jpg,Left_2021_08_22_22_43_03_738.jpg,Right_2021_08_22_22_43_03_738.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_03_815.jpg,Left_2021_08_22_22_43_03_815.jpg,Right_2021_08_22_22_43_03_815.jpg,0,1,0,30.19074
Center_2021_08_22_22_43_03_893.jpg,Left_2021_08_22_22_43_03_893.jpg,Right_2021_08_22_22_43_03_893.jpg,0,1,0,30.1904
Center_2021_08_22_22_43_03_966.jpg,Left_2021_08_22_22_43_03_966.jpg,Right_2021_08_22_22_43_03_966.jpg,0,1,0,30.19037
Center_2021_08_22_22_43_04_039.jpg,Left_2021_08_22_22_43_04_039.jpg,Right_2021_08_22_22_43_04_039.jpg,0,1,0,30.19059
Center_2021_08_22_22_43_04_116.jpg,Left_2021_08_22_22_43_04_116.jpg,Right_2021_08_22_22_43_04_116.jpg,0,1,0,30.19048
Center_2021_08_22_22_43_04_193.jpg,Left_2021_08_22_22_43_04_193.jpg,Right_2021_08_22_22_43_04_193.jpg,0,1,0,30.19047
Center_2021_08_22_22_43_04_269.jpg,Left_2021_08_22_22_43_04_269.jpg,Right_2021_08_22_22_43_04_269.jpg,0,1,0,30.19043
Center_2021_08_22_22_43_04_344.jpg,Left_2021_08_22_22_43_04_344.jpg,Right_2021_08_22_22_43_04_344.jpg,0,1,0,30.19041
Center_2021_08_22_22_43_04_418.jpg,Left_2021_08_22_22_43_04_418.jpg,Right_2021_08_22_22_43_04_418.jpg,0,1,0,30.19044
Center_2021_08_22_22_43_04_495.jpg,Left_2021_08_22_22_43_04_495.jpg,Right_2021_08_22_22_43_04_495.jpg,0,1,0,30.19045
Center_2021_08_22_22_43_04_570.jpg,Left_2021_08_22_22_43_04_570.jpg,Right_2021_08_22_22_43_04_570.jpg,0,1,0,30.19044
Center_2021_08_22_22_43_04_647.jpg,Left_2021_08_22_22_43_04_647.jpg,Right_2021_08_22_22_43_04_647.jpg,0,1,0,30.19043
Center_2021_08_22_22_43_04_723.jpg,Left_2021_08_22_22_43_04_723.jpg,Right_2021_08_22_22_43_04_723.jpg,0,1,0,30.19027
Center_2021_08_22_22_43_04_798.jpg,Left_2021_08_22_22_43_04_798.jpg,Right_2021_08_22_22_43_04_798.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_04_876.jpg,Left_2021_08_22_22_43_04_876.jpg,Right_2021_08_22_22_43_04_876.jpg,0,1,0,30.1902
Center_2021_08_22_22_43_04_951.jpg,Left_2021_08_22_22_43_04_951.jpg,Right_2021_08_22_22_43_04_951.jpg,0,1,0,30.19015
Center_2021_08_22_22_43_05_030.jpg,Left_2021_08_22_22_43_05_030.jpg,Right_2021_08_22_22_43_05_030.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_05_107.jpg,Left_2021_08_22_22_43_05_107.jpg,Right_2021_08_22_22_43_05_107.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_05_184.jpg,Left_2021_08_22_22_43_05_184.jpg,Right_2021_08_22_22_43_05_184.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_05_261.jpg,Left_2021_08_22_22_43_05_261.jpg,Right_2021_08_22_22_43_05_261.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_05_344.jpg,Left_2021_08_22_22_43_05_344.jpg,Right_2021_08_22_22_43_05_344.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_05_418.jpg,Left_2021_08_22_22_43_05_418.jpg,Right_2021_08_22_22_43_05_418.jpg,0,1,0,30.19034
Center_2021_08_22_22_43_05_497.jpg,Left_2021_08_22_22_43_05_497.jpg,Right_2021_08_22_22_43_05_497.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_05_577.jpg,Left_2021_08_22_22_43_05_577.jpg,Right_2021_08_22_22_43_05_577.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_05_656.jpg,Left_2021_08_22_22_43_05_656.jpg,Right_2021_08_22_22_43_05_656.jpg,0.1,1,0,30.18768
Center_2021_08_22_22_43_05_734.jpg,Left_2021_08_22_22_43_05_734.jpg,Right_2021_08_22_22_43_05_734.jpg,0.3,1,0,30.16926
Center_2021_08_22_22_43_05_815.jpg,Left_2021_08_22_22_43_05_815.jpg,Right_2021_08_22_22_43_05_815.jpg,0,1,0,30.18904
Center_2021_08_22_22_43_05_895.jpg,Left_2021_08_22_22_43_05_895.jpg,Right_2021_08_22_22_43_05_895.jpg,0,1,0,30.18963
Center_2021_08_22_22_43_05_971.jpg,Left_2021_08_22_22_43_05_971.jpg,Right_2021_08_22_22_43_05_971.jpg,0,1,0,30.19018
Center_2021_08_22_22_43_06_051.jpg,Left_2021_08_22_22_43_06_051.jpg,Right_2021_08_22_22_43_06_051.jpg,0,0.8780716,0,30.15096
Center_2021_08_22_22_43_06_131.jpg,Left_2021_08_22_22_43_06_131.jpg,Right_2021_08_22_22_43_06_131.jpg,0,0.6375877,0,30.08615
Center_2021_08_22_22_43_06_206.jpg,Left_2021_08_22_22_43_06_206.jpg,Right_2021_08_22_22_43_06_206.jpg,0,0.4086568,0,30.02756
Center_2021_08_22_22_43_06_285.jpg,Left_2021_08_22_22_43_06_285.jpg,Right_2021_08_22_22_43_06_285.jpg,0,0.1752904,0,29.96958
Center_2021_08_22_22_43_06_367.jpg,Left_2021_08_22_22_43_06_367.jpg,Right_2021_08_22_22_43_06_367.jpg,0,0,0,29.78647
Center_2021_08_22_22_43_06_442.jpg,Left_2021_08_22_22_43_06_442.jpg,Right_2021_08_22_22_43_06_442.jpg,0,0,0,29.54869
Center_2021_08_22_22_43_06_522.jpg,Left_2021_08_22_22_43_06_522.jpg,Right_2021_08_22_22_43_06_522.jpg,0,0.2385681,0,29.44836
Center_2021_08_22_22_43_06_598.jpg,Left_2021_08_22_22_43_06_598.jpg,Right_2021_08_22_22_43_06_598.jpg,0,0.4670775,0,29.53995
Center_2021_08_22_22_43_06_676.jpg,Left_2021_08_22_22_43_06_676.jpg,Right_2021_08_22_22_43_06_676.jpg,0,0.7021074,0,29.8883
Center_2021_08_22_22_43_06_755.jpg,Left_2021_08_22_22_43_06_755.jpg,Right_2021_08_22_22_43_06_755.jpg,0,0.9345658,0,30.18367
Center_2021_08_22_22_43_06_836.jpg,Left_2021_08_22_22_43_06_836.jpg,Right_2021_08_22_22_43_06_836.jpg,0.1,1,0,30.18835
Center_2021_08_22_22_43_06_911.jpg,Left_2021_08_22_22_43_06_911.jpg,Right_2021_08_22_22_43_06_911.jpg,0.3,1,0,30.16926
Center_2021_08_22_22_43_06_989.jpg,Left_2021_08_22_22_43_06_989.jpg,Right_2021_08_22_22_43_06_989.jpg,0,1,0,30.18907
Center_2021_08_22_22_43_07_067.jpg,Left_2021_08_22_22_43_07_067.jpg,Right_2021_08_22_22_43_07_067.jpg,0,1,0,30.18962
Center_2021_08_22_22_43_07_144.jpg,Left_2021_08_22_22_43_07_144.jpg,Right_2021_08_22_22_43_07_144.jpg,0,1,0,30.19017
Center_2021_08_22_22_43_07_220.jpg,Left_2021_08_22_22_43_07_220.jpg,Right_2021_08_22_22_43_07_220.jpg,0,1,0,30.19027
Center_2021_08_22_22_43_07_294.jpg,Left_2021_08_22_22_43_07_294.jpg,Right_2021_08_22_22_43_07_294.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_07_373.jpg,Left_2021_08_22_22_43_07_373.jpg,Right_2021_08_22_22_43_07_373.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_07_449.jpg,Left_2021_08_22_22_43_07_449.jpg,Right_2021_08_22_22_43_07_449.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_07_526.jpg,Left_2021_08_22_22_43_07_526.jpg,Right_2021_08_22_22_43_07_526.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_07_601.jpg,Left_2021_08_22_22_43_07_601.jpg,Right_2021_08_22_22_43_07_601.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_07_680.jpg,Left_2021_08_22_22_43_07_680.jpg,Right_2021_08_22_22_43_07_680.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_07_756.jpg,Left_2021_08_22_22_43_07_756.jpg,Right_2021_08_22_22_43_07_756.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_07_848.jpg,Left_2021_08_22_22_43_07_848.jpg,Right_2021_08_22_22_43_07_848.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_07_924.jpg,Left_2021_08_22_22_43_07_924.jpg,Right_2021_08_22_22_43_07_924.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_08_009.jpg,Left_2021_08_22_22_43_08_009.jpg,Right_2021_08_22_22_43_08_009.jpg,0,1,0,30.19035
Center_2021_08_22_22_43_08_078.jpg,Left_2021_08_22_22_43_08_078.jpg,Right_2021_08_22_22_43_08_078.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_08_160.jpg,Left_2021_08_22_22_43_08_160.jpg,Right_2021_08_22_22_43_08_160.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_08_227.jpg,Left_2021_08_22_22_43_08_227.jpg,Right_2021_08_22_22_43_08_227.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_08_302.jpg,Left_2021_08_22_22_43_08_302.jpg,Right_2021_08_22_22_43_08_302.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_08_381.jpg,Left_2021_08_22_22_43_08_381.jpg,Right_2021_08_22_22_43_08_381.jpg,0.1,1,0,30.18766
Center_2021_08_22_22_43_08_462.jpg,Left_2021_08_22_22_43_08_462.jpg,Right_2021_08_22_22_43_08_462.jpg,0.3,1,0,30.16926
Center_2021_08_22_22_43_08_539.jpg,Left_2021_08_22_22_43_08_539.jpg,Right_2021_08_22_22_43_08_539.jpg,0,1,0,30.18883
Center_2021_08_22_22_43_08_617.jpg,Left_2021_08_22_22_43_08_617.jpg,Right_2021_08_22_22_43_08_617.jpg,0,1,0,30.19008
Center_2021_08_22_22_43_08_698.jpg,Left_2021_08_22_22_43_08_698.jpg,Right_2021_08_22_22_43_08_698.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_08_775.jpg,Left_2021_08_22_22_43_08_775.jpg,Right_2021_08_22_22_43_08_775.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_08_855.jpg,Left_2021_08_22_22_43_08_855.jpg,Right_2021_08_22_22_43_08_855.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_08_937.jpg,Left_2021_08_22_22_43_08_937.jpg,Right_2021_08_22_22_43_08_937.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_09_015.jpg,Left_2021_08_22_22_43_09_015.jpg,Right_2021_08_22_22_43_09_015.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_09_095.jpg,Left_2021_08_22_22_43_09_095.jpg,Right_2021_08_22_22_43_09_095.jpg,0,1,0,30.19023
Center_2021_08_22_22_43_09_173.jpg,Left_2021_08_22_22_43_09_173.jpg,Right_2021_08_22_22_43_09_173.jpg,0,1,0,30.19018
Center_2021_08_22_22_43_09_254.jpg,Left_2021_08_22_22_43_09_254.jpg,Right_2021_08_22_22_43_09_254.jpg,0,1,0,30.19054
Center_2021_08_22_22_43_09_332.jpg,Left_2021_08_22_22_43_09_332.jpg,Right_2021_08_22_22_43_09_332.jpg,0,1,0,30.18991
Center_2021_08_22_22_43_09_413.jpg,Left_2021_08_22_22_43_09_413.jpg,Right_2021_08_22_22_43_09_413.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_09_493.jpg,Left_2021_08_22_22_43_09_493.jpg,Right_2021_08_22_22_43_09_493.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_09_573.jpg,Left_2021_08_22_22_43_09_573.jpg,Right_2021_08_22_22_43_09_573.jpg,0,1,0,30.19047
Center_2021_08_22_22_43_09_649.jpg,Left_2021_08_22_22_43_09_649.jpg,Right_2021_08_22_22_43_09_649.jpg,0,1,0,30.19041
Center_2021_08_22_22_43_09_734.jpg,Left_2021_08_22_22_43_09_734.jpg,Right_2021_08_22_22_43_09_734.jpg,0,1,0,30.19034
Center_2021_08_22_22_43_09_814.jpg,Left_2021_08_22_22_43_09_814.jpg,Right_2021_08_22_22_43_09_814.jpg,0,1,0,30.19033
Center_2021_08_22_22_43_09_896.jpg,Left_2021_08_22_22_43_09_896.jpg,Right_2021_08_22_22_43_09_896.jpg,0,1,0,30.19033
Center_2021_08_22_22_43_09_975.jpg,Left_2021_08_22_22_43_09_975.jpg,Right_2021_08_22_22_43_09_975.jpg,0,1,0,30.19033
Center_2021_08_22_22_43_10_057.jpg,Left_2021_08_22_22_43_10_057.jpg,Right_2021_08_22_22_43_10_057.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_10_136.jpg,Left_2021_08_22_22_43_10_136.jpg,Right_2021_08_22_22_43_10_136.jpg,0,1,0,30.19035
Center_2021_08_22_22_43_10_217.jpg,Left_2021_08_22_22_43_10_217.jpg,Right_2021_08_22_22_43_10_217.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_10_299.jpg,Left_2021_08_22_22_43_10_299.jpg,Right_2021_08_22_22_43_10_299.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_10_379.jpg,Left_2021_08_22_22_43_10_379.jpg,Right_2021_08_22_22_43_10_379.jpg,0,1,0,30.19032
Center_2021_08_22_22_43_10_460.jpg,Left_2021_08_22_22_43_10_460.jpg,Right_2021_08_22_22_43_10_460.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_10_543.jpg,Left_2021_08_22_22_43_10_543.jpg,Right_2021_08_22_22_43_10_543.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_10_624.jpg,Left_2021_08_22_22_43_10_624.jpg,Right_2021_08_22_22_43_10_624.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_10_704.jpg,Left_2021_08_22_22_43_10_704.jpg,Right_2021_08_22_22_43_10_704.jpg,0,1,0,30.19065
Center_2021_08_22_22_43_10_785.jpg,Left_2021_08_22_22_43_10_785.jpg,Right_2021_08_22_22_43_10_785.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_10_869.jpg,Left_2021_08_22_22_43_10_869.jpg,Right_2021_08_22_22_43_10_869.jpg,0.2,1,0,30.17936
Center_2021_08_22_22_43_10_950.jpg,Left_2021_08_22_22_43_10_950.jpg,Right_2021_08_22_22_43_10_950.jpg,0.4,1,0,30.15728
Center_2021_08_22_22_43_11_032.jpg,Left_2021_08_22_22_43_11_032.jpg,Right_2021_08_22_22_43_11_032.jpg,0,1,0,30.189
Center_2021_08_22_22_43_11_114.jpg,Left_2021_08_22_22_43_11_114.jpg,Right_2021_08_22_22_43_11_114.jpg,0,1,0,30.18999
Center_2021_08_22_22_43_11_196.jpg,Left_2021_08_22_22_43_11_196.jpg,Right_2021_08_22_22_43_11_196.jpg,0,1,0,30.19023
Center_2021_08_22_22_43_11_279.jpg,Left_2021_08_22_22_43_11_279.jpg,Right_2021_08_22_22_43_11_279.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_11_361.jpg,Left_2021_08_22_22_43_11_361.jpg,Right_2021_08_22_22_43_11_361.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_11_444.jpg,Left_2021_08_22_22_43_11_444.jpg,Right_2021_08_22_22_43_11_444.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_11_529.jpg,Left_2021_08_22_22_43_11_529.jpg,Right_2021_08_22_22_43_11_529.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_11_613.jpg,Left_2021_08_22_22_43_11_613.jpg,Right_2021_08_22_22_43_11_613.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_11_699.jpg,Left_2021_08_22_22_43_11_699.jpg,Right_2021_08_22_22_43_11_699.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_11_784.jpg,Left_2021_08_22_22_43_11_784.jpg,Right_2021_08_22_22_43_11_784.jpg,0,1,0,30.19025
Center_2021_08_22_22_43_11_868.jpg,Left_2021_08_22_22_43_11_868.jpg,Right_2021_08_22_22_43_11_868.jpg,0,1,0,30.19027
Center_2021_08_22_22_43_11_955.jpg,Left_2021_08_22_22_43_11_955.jpg,Right_2021_08_22_22_43_11_955.jpg,0,1,0,30.18992
Center_2021_08_22_22_43_12_040.jpg,Left_2021_08_22_22_43_12_040.jpg,Right_2021_08_22_22_43_12_040.jpg,0,1,0,30.19034
Center_2021_08_22_22_43_12_125.jpg,Left_2021_08_22_22_43_12_125.jpg,Right_2021_08_22_22_43_12_125.jpg,0,1,0,30.19041
Center_2021_08_22_22_43_12_212.jpg,Left_2021_08_22_22_43_12_212.jpg,Right_2021_08_22_22_43_12_212.jpg,0,1,0,30.19077
Center_2021_08_22_22_43_12_299.jpg,Left_2021_08_22_22_43_12_299.jpg,Right_2021_08_22_22_43_12_299.jpg,0,1,0,30.19058
Center_2021_08_22_22_43_12_386.jpg,Left_2021_08_22_22_43_12_386.jpg,Right_2021_08_22_22_43_12_386.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_12_470.jpg,Left_2021_08_22_22_43_12_470.jpg,Right_2021_08_22_22_43_12_470.jpg,0,1,0,30.19028
Center_2021_08_22_22_43_12_559.jpg,Left_2021_08_22_22_43_12_559.jpg,Right_2021_08_22_22_43_12_559.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_12_647.jpg,Left_2021_08_22_22_43_12_647.jpg,Right_2021_08_22_22_43_12_647.jpg,0.2,1,0,30.17984
Center_2021_08_22_22_43_12_729.jpg,Left_2021_08_22_22_43_12_729.jpg,Right_2021_08_22_22_43_12_729.jpg,0.4,1,0,30.15753
Center_2021_08_22_22_43_12_818.jpg,Left_2021_08_22_22_43_12_818.jpg,Right_2021_08_22_22_43_12_818.jpg,0,1,0,30.189
Center_2021_08_22_22_43_12_905.jpg,Left_2021_08_22_22_43_12_905.jpg,Right_2021_08_22_22_43_12_905.jpg,0,1,0,30.19008
Center_2021_08_22_22_43_12_993.jpg,Left_2021_08_22_22_43_12_993.jpg,Right_2021_08_22_22_43_12_993.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_13_079.jpg,Left_2021_08_22_22_43_13_079.jpg,Right_2021_08_22_22_43_13_079.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_13_173.jpg,Left_2021_08_22_22_43_13_173.jpg,Right_2021_08_22_22_43_13_173.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_13_256.jpg,Left_2021_08_22_22_43_13_256.jpg,Right_2021_08_22_22_43_13_256.jpg,0,1,0,30.19026
Center_2021_08_22_22_43_13_346.jpg,Left_2021_08_22_22_43_13_346.jpg,Right_2021_08_22_22_43_13_346.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_13_432.jpg,Left_2021_08_22_22_43_13_432.jpg,Right_2021_08_22_22_43_13_432.jpg,0,1,0,30.19036
Center_2021_08_22_22_43_13_522.jpg,Left_2021_08_22_22_43_13_522.jpg,Right_2021_08_22_22_43_13_522.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_13_608.jpg,Left_2021_08_22_22_43_13_608.jpg,Right_2021_08_22_22_43_13_608.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_13_698.jpg,Left_2021_08_22_22_43_13_698.jpg,Right_2021_08_22_22_43_13_698.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_13_787.jpg,Left_2021_08_22_22_43_13_787.jpg,Right_2021_08_22_22_43_13_787.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_13_875.jpg,Left_2021_08_22_22_43_13_875.jpg,Right_2021_08_22_22_43_13_875.jpg,0,1,0,30.1903
Center_2021_08_22_22_43_13_963.jpg,Left_2021_08_22_22_43_13_963.jpg,Right_2021_08_22_22_43_13_963.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_14_052.jpg,Left_2021_08_22_22_43_14_052.jpg,Right_2021_08_22_22_43_14_052.jpg,0,1,0,30.19029
Center_2021_08_22_22_43_14_141.jpg,Left_2021_08_22_22_43_14_141.jpg,Right_2021_08_22_22_43_14_141.jpg,0,1,0,30.19031
Center_2021_08_22_22_43_14_235.jpg,Left_2021_08_22_22_43_14_235.jpg,Right_2021_08_22_22_43_14_235.jpg,0.1,1,0,30.18769
Center_2021_08_22_22_43_14_320.jpg,Left_2021_08_22_22_43_14_320.jpg,Right_2021_08_22_22_43_14_320.jpg,0.35,1,0,30.1635
Center_2021_08_22_22_43_14_410.jpg,Left_2021_08_22_22_43_14_410.jpg,Right_2021_08_22_22_43_14_410.jpg,0.5500001,1,0,30.13918
Center_2021_08_22_22_43_14_501.jpg,Left_2021_08_22_22_43_14_501.jpg,Right_2021_08_22_22_43_14_501.jpg,0,1,0,30.18763
Center_2021_08_22_22_43_14_591.jpg,Left_2021_08_22_22_43_14_591.jpg,Right_2021_08_22_22_43_14_591.jpg,0,0.7299955,0,30.10902
Center_2021_08_22_22_43_14_683.jpg,Left_2021_08_22_22_43_14_683.jpg,Right_2021_08_22_22_43_14_683.jpg,0,0.4542979,0,30.05857
Center_2021_08_22_22_43_14_773.jpg,Left_2021_08_22_22_43_14_773.jpg,Right_2021_08_22_22_43_14_773.jpg,0,0.1815046,0,29.96941
Center_2021_08_22_22_43_14_864.jpg,Left_2021_08_22_22_43_14_864.jpg,Right_2021_08_22_22_43_14_864.jpg,0,0,0,29.73776
Center_2021_08_22_22_43_14_956.jpg,Left_2021_08_22_22_43_14_956.jpg,Right_2021_08_22_22_43_14_956.jpg,0,0,0,29.49931
Center_2021_08_22_22_43_15_046.jpg,Left_2021_08_22_22_43_15_046.jpg,Right_2021_08_22_22_43_15_046.jpg,0,0.1421814,0,29.27933
Center_2021_08_22_22_43_15_136.jpg,Left_2021_08_22_22_43_15_136.jpg,Right_2021_08_22_22_43_15_136.jpg,0,0.4100946,0,29.34016
Center_2021_08_22_22_43_15_223.jpg,Left_2021_08_22_22_43_15_223.jpg,Right_2021_08_22_22_43_15_223.jpg,0,0.6768444,0,29.72007
Center_2021_08_22_22_43_15_313.jpg,Left_2021_08_22_22_43_15_313.jpg,Right_2021_08_22_22_43_15_313.jpg,0,0.9482349,0,30.1895
Center_2021_08_22_22_43_15_404.jpg,Left_2021_08_22_22_43_15_404.jpg,Right_2021_08_22_22_43_15_404.jpg,0,1,0,30.18977
Center_2021_08_22_22_43_15_490.jpg,Left_2021_08_22_22_43_15_490.jpg,Right_2021_08_22_22_43_15_490.jpg,0,1,0,30.19018
Center_2021_08_22_22_43_15_580.jpg,Left_2021_08_22_22_43_15_580.jpg,Right_2021_08_22_22_43_15_580.jpg,0,1,0,30.18951
Center_2021_08_22_22_43_15_669.jpg,Left_2021_08_22_22_43_15_669.jpg,Right_2021_08_22_22_43_15_669.jpg,0,1,0,30.19043
Center_2021_08_22_22_43_15_761.jpg,Left_2021_08_22_22_43_15_761.jpg,Right_2021_08_22_22_43_15_761.jpg,0,1,0,30.19016
Center_2021_08_22_22_43_15_851.jpg,Left_2021_08_22_22_43_15_851.jpg,Right_2021_08_22_22_43_15_851.jpg,0.1,1,0,30.1881
Center_2021_08_22_22_43_15_935.jpg,Left_2021_08_22_22_43_15_935.jpg,Right_2021_08_22_22_43_15_935.jpg,0.3,1,0,30.16943
Center_2021_08_22_22_43_16_026.jpg,Left_2021_08_22_22_43_16_026.jpg,Right_2021_08_22_22_43_16_026.jpg,0,0.865963,0,30.1443
Center_2021_08_22_22_43_16_113.jpg,Left_2021_08_22_22_43_16_113.jpg,Right_2021_08_22_22_43_16_113.jpg,0,0.6010957,0,30.07445
Center_2021_08_22_22_43_16_202.jpg,Left_2021_08_22_22_43_16_202.jpg,Right_2021_08_22_22_43_16_202.jpg,0,0.336334,0,30.02851
Center_2021_08_22_22_43_16_290.jpg,Left_2021_08_22_22_43_16_290.jpg,Right_2021_08_22_22_43_16_290.jpg,0,0.07232775,0,29.91823
Center_2021_08_22_22_43_16_377.jpg,Left_2021_08_22_22_43_16_377.jpg,Right_2021_08_22_22_43_16_377.jpg,0,0,0,29.69406
Center_2021_08_22_22_43_16_465.jpg,Left_2021_08_22_22_43_16_465.jpg,Right_2021_08_22_22_43_16_465.jpg,0,0,0,29.39585
Center_2021_08_22_22_43_16_553.jpg,Left_2021_08_22_22_43_16_553.jpg,Right_2021_08_22_22_43_16_553.jpg,0,0.1300446,0,29.2025
Center_2021_08_22_22_43_16_642.jpg,Left_2021_08_22_22_43_16_642.jpg,Right_2021_08_22_22_43_16_642.jpg,0,0.3947112,0,29.26975
